stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
PRECON COMPLETE,2025-01-03,Kansas,6,,Century parkway,NEODESHA,
PRECON COMPLETE,2025-01-07,Kansas,1317,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-07,Kansas,310,North,WILLOW ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-07,Kansas,408,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-07,Kansas,413,North,SPRUCE ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-07,Kansas,413,North,SPRUCE ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-07,Kansas,415,North,N SPRUCE ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-07,Kansas,502,West,STERLING ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-07,Kansas,MH 1227 N 4TH ST,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-07,Kansas,MH 413 N SPRUCE ST,,N SPRUCE ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-08,Kansas,1125,North,4th st,Neodesha,600
PRECON COMPLETE,2025-01-08,Kansas,1502,North,4th st,NEODESHA,
PRECON COMPLETE,2025-01-08,Kansas,1602,North,4th st,NeoDesha,600
PRECON COMPLETE,2025-01-08,Kansas,1610,North,N FOURTH ST,NEODESHA,600
PRECON COMPLETE,2025-01-08,Kansas,1742,North,4TH ST,NEODESHA,600
PRECON COMPLETE,2025-01-08,Kansas,207,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,209,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,211,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,28,,CENTURY ST,NEODESHA,600
PRECON COMPLETE,2025-01-08,Kansas,302,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-08,Kansas,302,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-08,Kansas,308,,OAK ST,NEODESHA,
PRECON COMPLETE,2025-01-08,Kansas,308,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,308,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,406,,PENN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-08,Kansas,413,North,SPRUCE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,612,,PENN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-08,Kansas,614,,PENN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-08,Kansas,MH 1411 N 3RD ST,North,3RD ST,NEODESHA,
PRECON COMPLETE,2025-01-08,Kansas,MH 1411 N 3RD ST,North,3RD ST,NEODESHA,
PRECON COMPLETE,2025-01-08,Kansas,MH 1602 N FOURTH ST,North,4th st,NeoDesha,600
PRECON COMPLETE,2025-01-08,Kansas,MH 23 CENTURY PKWY,,CENTURY PKWY,NEODESHA,600
PRECON COMPLETE,2025-01-08,Kansas,MH 316 N ELM ST,North,ELM ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-08,Kansas,MH 413 N SPRUCE ST,North,SPRUCE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,112,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-09,Kansas,114,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-09,Kansas,1507,North,N 3RD ST,NEODESHA,600
PRECON COMPLETE,2025-01-09,Kansas,1512,North,4th st,NeoDesha,600
PRECON COMPLETE,2025-01-09,Kansas,1522,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-09,Kansas,1522,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-09,Kansas,1524,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-09,Kansas,1524,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-09,Kansas,1524,North,4th st,NeoDesha,
PRECON COMPLETE,2025-01-09,Kansas,204,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,403,North,MAPLE ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-09,Kansas,404,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,409,North,N MAPLE ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-09,Kansas,503,West,STERLING ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,503,West,STERLING ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,505,West,STERLING ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,507,West,SPRUCE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,507,West,STERLING ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,509,,PENN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-09,Kansas,MH 1420 N 4TH ST,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-09,Kansas,MH 404 N MAPLE ST,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,MH 413 N SPRUCE ST,North,SPRUCE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-09,Kansas,MH 602 N MAPLE ST,North,MAPLE ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-14,Kansas,106,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,108,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,112,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,1202,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-14,Kansas,1203,North,4th st,NEODESHA,
PRECON COMPLETE,2025-01-14,Kansas,1304,North,4TH ST,NEODESHA,600
PRECON COMPLETE,2025-01-14,Kansas,4,East,E NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,414,North,WALNUT ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,414 A,North,N WALNUT ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,4A,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,6,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,8,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-14,Kansas,MH 1203 N 4TH ST,North,4th st,NEODESHA,
PRECON COMPLETE,2025-01-14,Kansas,MH 602 N MAPLE ST,West,W NORTH ST ALLEY,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,1,East,E NORTH ST,KANSAS CITY,600
PRECON COMPLETE,2025-01-15,Kansas,10,East,E NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,111,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,111,West,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,14,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,3,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,312,,WALNUT ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,5,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,7,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,9,,E NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,9,East,E NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,9,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,9,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,MH 1 E NORTH ST,East,NORTH ST,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,MH 1 E NORTH ST,West,W NORTH ST ALLEY,COFFEYVILLE,600
PRECON COMPLETE,2025-01-15,Kansas,MH 4 E NORTH ST,East,E NORTH ST ALLEY,COFFEYVILLE,600
PRECON COMPLETE,2025-01-16,Kansas,1,South,TIMBER RIDGE,NEODESHA,
PRECON COMPLETE,2025-01-16,Kansas,1730,North,4th st,NeoDesha,
PRECON COMPLETE,2025-01-17,Kansas,27,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,29,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,29,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,36,,Century parkway,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,36,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,38,,Century parkway,NeoDesha,
PRECON COMPLETE,2025-01-17,Kansas,38,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,42,,Century parkway,NeoDesha,
PRECON COMPLETE,2025-01-17,Kansas,42,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-17,Kansas,MH 36 CENTURY PKWY,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-20,Kansas,1403,North,3RD ST,NEODESHA,
PRECON COMPLETE,2025-01-20,Kansas,1420,North,4th st,NeoDesha,
PRECON COMPLETE,2025-01-20,Kansas,1431,North,3rd st,NeoDesha,
PRECON COMPLETE,2025-01-20,Kansas,2,,Century parkway,NEODESHA,350
PRECON COMPLETE,2025-01-20,Kansas,MH 1420 N 4TH ST,North,4TH ST,NEODESHA,
PRECON COMPLETE,2025-01-20,Kansas,MH 1731 SKYLINE DR,,Skyline dr,NEODESHA,
PRECON COMPLETE,2025-01-20,Kansas,MH 2 CENTURY PKWY,North,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-21,Kansas,400,,FIR ST,NEODESHA,
PRECON COMPLETE,2025-01-21,Kansas,408,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-21,Kansas,412,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-21,Kansas,416,,Penn st,CoffeyVille,
PRECON COMPLETE,2025-01-21,Kansas,502,,Penn st,Coffeyville,
PRECON COMPLETE,2025-01-21,Kansas,514,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,407,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,408,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,411,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,412,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,413,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,417,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-22,Kansas,PRAIRIE PROJECT,,TROOST AVE,OLATHE,1800
PRECON COMPLETE,2025-01-23,Kansas,404,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-23,Kansas,406,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-23,Kansas,506,North,Maple st,CoffeyVille,
PRECON COMPLETE,2025-01-24,Kansas,110,West,MARTIN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,111,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,111,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,115,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,115,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,115,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,115,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,305,North,MAPLE ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,305,North,MAPLE ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,MH 115 W NORTH ST,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-24,Kansas,MH 406 PENN ST,,PENN ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-27,Kansas,116,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,208,,W 4TH ST,Linwood,1800
PRECON COMPLETE,2025-01-27,Kansas,218,,W 4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,222,,W 4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,319,,W 4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,424,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,MH 208 W 4TH ST,,W 4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-27,Kansas,MH 208 W 4TH ST,,W 4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,108,West,NORTH ST,COFFEYVILLE,1071
PRECON COMPLETE,2025-01-28,Kansas,206,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,206,West,NORTH ST,COFFEYVILLE,1071
PRECON COMPLETE,2025-01-28,Kansas,208,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,210,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,212,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,214,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,300,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,306,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,311,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,312,West,4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,316,,PARK,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,316,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,318,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,323,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-01-28,Kansas,403,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,404,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,404,North,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,MH 404 N MAPLE ST,North,MAPLE ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-28,Kansas,MH 412 W 4TH ST,West,PARK,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,205,West,3RD ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,219,West,3RD ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,221 3RD ST,,3RD ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,30,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-29,Kansas,30,North,CENTURY PARKWAY,NEODESHA,350
PRECON COMPLETE,2025-01-29,Kansas,300 VINE ST,,VINE ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,300 VINE ST,,VINE ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,308 VINE ST,,VINE ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,309 PARK ST,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,32,,Century parkway,NEODESHA,
PRECON COMPLETE,2025-01-29,Kansas,42,,CENTURY PKWY,NEODESHA,
PRECON COMPLETE,2025-01-29,Kansas,44,,CENTURY PKWY,NEODESHA,350
PRECON COMPLETE,2025-01-29,Kansas,MH 219 3RD ST,,3RD ST,LINWOOD,1800
PRECON COMPLETE,2025-01-29,Kansas,MH 36 CENTURY PARKWAY,,CENTURY PARKWAY,NEODESHA,
PRECON COMPLETE,2025-01-29,Kansas,MH 42 CENTURY PARKWAY,,CENTURY PARKWAY,NEODESHA,
PRECON COMPLETE,2025-01-30,Kansas,201,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-01-30,Kansas,207,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-01-30,Kansas,210 A,,Park St,LINWOOD,1800
PRECON COMPLETE,2025-01-30,Kansas,210 PARK ST,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-01-30,Kansas,303,West,NORTH ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-30,Kansas,303,West,NORTH ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-30,Kansas,312,,WALNUT ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-30,Kansas,403,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-30,Kansas,405,,PENN ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-30,Kansas,406,North,WILLOW ST,COFFEYVILLE,
PRECON COMPLETE,2025-01-30,Kansas,406,North,WILLOW ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-01-30,Kansas,MH 219 3RD ST,West,3RD ST,LINWOOD,1800
PRECON COMPLETE,2025-02-03,Kansas,202 S MAIN ST,South,MAIN ST,HILLSBORO,1800
PRECON COMPLETE,2025-02-03,Kansas,202 S MAIN ST,South,MAIN ST,HILLSBORO,1800
PRECON COMPLETE,2025-02-03,Kansas,202 S MAIN ST,South,MAIN ST,HILLSBORO,1800
PRECON COMPLETE,2025-02-03,Kansas,206 S MAIN ST,South,MAIN ST,HILLSBORO,1800
PRECON COMPLETE,2025-02-04,Kansas,308,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,316,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-04,Kansas,318,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-04,Kansas,400,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-04,Kansas,400,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-04,Kansas,400,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,401,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,409,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,409,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,410,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,410,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,411,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,412,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,415,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,415,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-04,Kansas,501,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,501,South,PRAIRIE ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,501,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-04,Kansas,MH 412 W 4TH ST,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-05,Kansas,117,North,HOOKER ST,CANEY,2400
PRECON COMPLETE,2025-02-05,Kansas,304,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-05,Kansas,304,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-05,Kansas,309,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-05,Kansas,401,South,FIR ST,OLATHE,1059
PRECON COMPLETE,2025-02-05,Kansas,401,South,FIR ST,OLATHE,1059
PRECON COMPLETE,2025-02-05,Kansas,409,,AVE D,HAVANA,2400
PRECON COMPLETE,2025-02-05,Kansas,504,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-05,Kansas,609,,MOORE ST,HAVANA,2400
PRECON COMPLETE,2025-02-05,Kansas,MH 409 AVE D,,AVE D,HAVANA,2400
PRECON COMPLETE,2025-02-05,Kansas,MH 501 S LINCOLN ST,East,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-05,Kansas,MH 501 S LINCOLN ST,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-06,Kansas,201,,5TH ST CT,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,201,,5TH ST CT,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,208,East,5TH ST CT,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,213,,MAIN ST,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,217,,5TH ST CT,LINWOOD,OFFICE
PRECON COMPLETE,2025-02-06,Kansas,217,,5TH ST CT,LINWOOD,OFFICE
PRECON COMPLETE,2025-02-06,Kansas,217,,MAIN ST,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,217,East,5TH ST CT,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,222,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,407,North,WILLOW ST,COFFEYVILLE,2400
PRECON COMPLETE,2025-02-06,Kansas,435,,MAIN ST,Linwood,1800
PRECON COMPLETE,2025-02-06,Kansas,436,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,436,,Park ST,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,707,,MOORE ST,HAVANA,2400
PRECON COMPLETE,2025-02-06,Kansas,707,North,MOORE ST,HAVANA,2400
PRECON COMPLETE,2025-02-06,Kansas,MH  123 5TH ST,,5TH ST,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,MH 123 FIFTH ST,,FIFTH ST,LINWOOD,1800
PRECON COMPLETE,2025-02-06,Kansas,MH 201 E 5TH ST CT,East,5TH ST CT,LINWOOD,OFFICE
PRECON COMPLETE,2025-02-06,Kansas,MH 201 PARK ST,,PARK ST,LINWOOD,
PRECON COMPLETE,2025-02-06,Kansas,MH 409 AVE D,,AVE D,HAVANA,2400
PRECON COMPLETE,2025-02-07,Kansas,123,,5TH ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,206,,5TH ST CT,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,401,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,401,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,411,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,462,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,462,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,502,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,506,South,FRY ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,506,South,FRY ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,510,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,511,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,516,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,520,,PARK ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,605,South,PRATT ST,YATES CENTER,1071
PRECON COMPLETE,2025-02-07,Kansas,707,South,PRATT ST,YATES CENTER,1071
PRECON COMPLETE,2025-02-07,Kansas,708,South,PRATT ST,YATES CENTER,1071
PRECON COMPLETE,2025-02-07,Kansas,712,South,PRATT ST,YATES CENTER,1071
PRECON COMPLETE,2025-02-07,Kansas,MH 123 5TH ST,,5TH ST,LINWOOD,1800
PRECON COMPLETE,2025-02-07,Kansas,MH 411 A PARK ST,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,MH 411 PARK ST,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-07,Kansas,MH 411 PARK ST,West,PARK ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,113,East,4TH ST,LINWOOD,
PRECON COMPLETE,2025-02-10,Kansas,123,,5TH ST,LINWOOD,1059
PRECON COMPLETE,2025-02-10,Kansas,1302,East,ELM ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1304,East,ELM ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1310,East,CEDAR ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1310,East,ELM ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1316,East,CEDAR ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1317,East,BEVERLY ST,OLATHE,OFFICE
PRECON COMPLETE,2025-02-10,Kansas,1317,East,CEDAR ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,1323,East,CEDAR ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,206,East,5TH ST CT,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,311,West,PARK ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,406,West,WILSON ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,407,,BOWEN ST,LINWOOD,
PRECON COMPLETE,2025-02-10,Kansas,411,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,411,South,PRAIRIE ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,413,,BOWEN ST,LINWOOD,
PRECON COMPLETE,2025-02-10,Kansas,417,,BOWEN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,421,,BOWEN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,425,,BOWEN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,450,,MAIN ST,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,501,South,PRAIRIE ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,501,South,PRAIRIE ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,503,West,PARK ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,504,South,LINCOLN ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,700,South,FRY ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,707,South,FRY ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,MH 113 E 4TH ST,East,4TH ST,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,MH 1310 - MH 224,East,CEDAR ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,MH 201 E 5TH ST CT,East,5TH ST CT,LINWOOD,1800
PRECON COMPLETE,2025-02-10,Kansas,MH 214 E 3RD ST,East,3RD ST,LINWOOD,1059
PRECON COMPLETE,2025-02-10,Kansas,MH 308 E 3RD ST,East,3RD ST,LINWOOD,1059
PRECON COMPLETE,2025-02-10,Kansas,MH 325-MH 1304,South,CENTRAL ST,OLATHE,
PRECON COMPLETE,2025-02-10,Kansas,MH 501 A S LINCOLN ST,South,LINCOLN ST,YATES CENTER,
PRECON COMPLETE,2025-02-10,Kansas,MH 501 A S LINCOLN ST,South,LINCOLN ST,YATES CENTER,2400
PRECON COMPLETE,2025-02-10,Kansas,MH 522 E 3RD ST,East,3RD ST,LINWOOD,1059
PRECON COMPLETE,2025-02-11,Kansas,1121,East,CEDAR ST,OLATHE,
